ID,gesture,keypoints
25,2,"[[0.0, 0.0, 0.0], [-56.0, -81.0, 103.94394193759943], [-50.0, -152.0, 160.36748989519808], [-13.0, -185.0, 204.1921840959859], [26.0, -183.0, 247.9630250900421], [-15.0, -231.0, 108.73047146995867], [17.0, -228.0, 185.77743292583324], [19.0, -191.0, 232.4188636116131], [5.0, -162.0, 254.99999052279358], [51.0, -217.0, 78.67020593676891], [66.0, -202.0, 169.44524002100428], [58.0, -164.0, 208.31937789541124], [44.0, -138.0, 219.07600686577103], [107.0, -183.0, 62.702386054267656], [107.0, -160.0, 156.7882868829234], [94.0, -130.0, 176.88598736839407], [76.0, -109.0, 169.05715431017686], [151.0, -141.0, 54.081169240748615], [144.0, -117.0, 133.1991620622733], [128.0, -90.0, 155.36480811586318], [114.0, -74.0, 158.19504450749105], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06], [-459.0, -296.0, -9.477206407420408e-06]]"
26,2,"[[0.0, 0.0, 0.0], [-38.0, -103.0, 90.14397130044426], [-13.0, -175.0, 139.49894377000228], [30.0, -209.0, 182.6516535852132], [60.0, -207.0, 229.41086486269361], [73.0, -222.0, 68.34070464889979], [72.0, -241.0, 158.3604739240723], [51.0, -210.0, 222.3239434314869], [36.0, -178.0, 255.0], [124.0, -189.0, 49.899788646516974], [114.0, -201.0, 147.87256369832744], [90.0, -174.0, 200.29131479185756], [74.0, -146.0, 220.08404588153738], [160.0, -148.0, 50.25400908586474], [144.0, -158.0, 153.45003489551547], [121.0, -139.0, 186.61447629038506], [107.0, -117.0, 185.86376142016113], [182.0, -102.0, 58.16453287062238], [169.0, -115.0, 144.6368270233991], [145.0, -99.0, 177.25439389294647], [130.0, -82.0, 186.5759712652338], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06], [-596.0, -496.0, 5.01512803830493e-06]]"
27,2,"[[0.0, 0.0, 0.0], [-32.0, -103.0, 94.26048533419844], [-3.0, -177.0, 145.24520229430672], [40.0, -214.0, 189.6040350460541], [72.0, -213.0, 236.0186900419477], [83.0, -225.0, 58.95549269378571], [83.0, -243.0, 153.66300240208], [61.0, -213.0, 221.73706743717352], [46.0, -184.0, 255.0], [134.0, -191.0, 35.22871889071304], [124.0, -201.0, 139.30391038979133], [97.0, -175.0, 197.18842055342398], [79.0, -147.0, 217.1096485027737], [169.0, -147.0, 32.273179180730295], [154.0, -154.0, 141.87894518676515], [129.0, -135.0, 178.59515888983898], [113.0, -113.0, 176.11080050523128], [190.0, -99.0, 36.55411877103648], [180.0, -107.0, 125.17755774913535], [157.0, -91.0, 158.28574629051465], [142.0, -74.0, 166.30625514836035], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06], [-588.0, -514.0, 7.416965341807572e-06]]"
28,2,"[[0.0, 0.0, 0.0], [111.0, -37.0, 74.83703756136805], [172.0, -91.0, 71.55723973549229], [211.0, -122.0, 50.85976856897278], [234.0, -139.0, 35.6772844924532], [101.0, -233.0, 16.064562879536595], [218.0, -186.0, -4.9372096367268625], [204.0, -140.0, -3.5493610102472815], [172.0, -129.0, -7.691776254446268], [83.0, -233.0, -55.15363180925938], [217.0, -160.0, -87.67725524886151], [191.0, -113.0, -72.50838174495158], [159.0, -117.0, -65.00549683504269], [76.0, -207.0, -118.54191650814992], [203.0, -126.0, -136.17887129639416], [170.0, -85.0, -93.55926218459689], [133.0, -96.0, -69.5044356318544], [80.0, -164.0, -180.16296243863195], [172.0, -93.0, -177.92981264396872], [142.0, -65.0, -146.24583108529978], [104.0, -77.0, -127.0081005652663], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06], [-323.0, -513.0, -1.3589526588475564e-06]]"
29,2,"[[0.0, 0.0, 0.0], [90.0, -35.0, 2.5734820007346286], [161.0, -89.0, -29.40123718663466], [196.0, -139.0, -73.90398056097803], [157.0, -170.0, -99.95658210570333], [78.0, -235.0, 39.58634514560924], [168.0, -222.0, -15.795777481806141], [158.0, -167.0, -37.21199539646591], [126.0, -151.0, -58.490651164304154], [42.0, -240.0, -26.797573789451093], [144.0, -206.0, -118.41213182085673], [121.0, -137.0, -137.06887295442326], [86.0, -139.0, -137.04903701104453], [10.0, -230.0, -100.95408542238621], [108.0, -188.0, -190.3413598516208], [92.0, -124.0, -177.72294018410784], [57.0, -125.0, -152.7346044872429], [-17.0, -207.0, -181.54334769925222], [63.0, -173.0, -215.41365485439076], [62.0, -128.0, -199.42875262874858], [35.0, -125.0, -180.9971723494277], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06], [-319.0, -484.0, -9.650670421024188e-06]]"
30,2,"[[0.0, 0.0, 0.0], [92.0, -32.0, 12.424048216267579], [161.0, -86.0, -16.429481612497227], [193.0, -136.0, -60.74792157516558], [160.0, -171.0, -86.67997523613103], [83.0, -227.0, 53.68252549208211], [169.0, -214.0, 3.373517453763867], [155.0, -160.0, -14.557753180709142], [123.0, -151.0, -34.42302821243473], [47.0, -234.0, -16.290334045596353], [145.0, -198.0, -105.62956078151979], [121.0, -132.0, -119.58323516118116], [86.0, -140.0, -114.35894999310581], [16.0, -227.0, -93.36273026768316], [110.0, -186.0, -177.2734816676906], [94.0, -122.0, -157.54853507470057], [58.0, -127.0, -126.2710442039952], [-11.0, -206.0, -175.79309506334326], [68.0, -173.0, -201.3174745079179], [67.0, -129.0, -180.06603622805818], [39.0, -128.0, -157.27904389630748], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06], [-334.0, -446.0, -4.264733348691152e-06]]"
31,2,"[[0.0, 0.0, 0.0], [84.0, 1.0, 70.50784487114379], [142.0, -30.0, 61.59676466149608], [186.0, -62.0, 30.458890777076164], [207.0, -99.0, 5.902491076976332], [92.0, -201.0, 66.2638236021836], [199.0, -167.0, 50.16464422083024], [206.0, -108.0, 51.64605107336075], [185.0, -77.0, 44.01313216265237], [83.0, -216.0, -15.795797194370579], [208.0, -160.0, -57.953742463670366], [186.0, -92.0, -57.93859316457585], [149.0, -73.0, -55.23720952238034], [82.0, -210.0, -94.54841311554766], [200.0, -136.0, -127.76997748804503], [169.0, -78.0, -103.7955837500659], [125.0, -74.0, -88.26687334477195], [88.0, -187.0, -172.53083878389853], [178.0, -118.0, -184.4921551288562], [153.0, -74.0, -166.71243311202792], [112.0, -71.0, -153.83916064047332], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05], [-652.0, -375.0, 1.4361295313847222e-05]]"
32,2,"[[0.0, 0.0, 0.0], [-5.0, -111.0, 76.53712088757672], [36.0, -176.0, 99.71582892109075], [92.0, -198.0, 115.99732197888625], [123.0, -184.0, 132.64018509728086], [115.0, -221.0, -3.9117806522105454], [133.0, -209.0, 47.2625143358834], [107.0, -174.0, 90.03308325339526], [79.0, -154.0, 109.46908539933088], [163.0, -176.0, -36.46491534266028], [162.0, -163.0, 30.13797111594689], [134.0, -136.0, 80.1981104908036], [108.0, -118.0, 92.59089870476078], [194.0, -122.0, -49.50590441748823], [180.0, -111.0, 32.09200432537936], [155.0, -92.0, 74.86671167711668], [133.0, -79.0, 76.40565713021181], [209.0, -69.0, -58.71984894622354], [200.0, -65.0, 15.838336253302366], [174.0, -51.0, 52.508918897515436], [151.0, -42.0, 61.40126460274684], [27.0, -17.0, -1.819916133172228e-05], [2.0, -107.0, 65.2379877797951], [31.0, -172.0, 103.47138789255854], [79.0, -193.0, 135.80878944654526], [114.0, -177.0, 169.07522743126964], [109.0, -216.0, 60.25010704207036], [120.0, -207.0, 131.0578151983475], [100.0, -176.0, 176.53360459910488], [81.0, -152.0, 196.28015105377645], [160.0, -178.0, 41.53750923710442], [155.0, -171.0, 117.62462591404758], [130.0, -144.0, 150.12263925926638], [111.0, -122.0, 156.57431804048755], [194.0, -131.0, 36.74430096291858], [177.0, -125.0, 116.27511248928138], [152.0, -103.0, 132.99924332802607], [134.0, -87.0, 123.41384467488851], [213.0, -81.0, 36.637503912521176], [197.0, -80.0, 103.7437438775508], [173.0, -62.0, 123.22247174462996], [156.0, -48.0, 124.18065620923483]]"
33,2,"[[0.0, 0.0, 0.0], [-17.0, -95.0, 113.20889210699781], [14.0, -156.0, 166.49758561586043], [58.0, -177.0, 208.31995680836275], [91.0, -169.0, 252.33785167470268], [82.0, -202.0, 72.6352599100008], [101.0, -221.0, 159.095530977523], [92.0, -194.0, 222.30513642806034], [74.0, -163.0, 254.9999969119754], [132.0, -168.0, 41.095743801763], [138.0, -171.0, 144.78816640837664], [116.0, -143.0, 202.54732462705428], [96.0, -120.0, 223.18112379584173], [168.0, -123.0, 29.972629260265744], [159.0, -121.0, 142.91118359555045], [137.0, -101.0, 180.97533112428064], [120.0, -86.0, 179.3482654418389], [190.0, -74.0, 27.27555573239359], [183.0, -75.0, 121.84632243283461], [160.0, -61.0, 157.80221626435284], [142.0, -48.0, 167.75527144262426], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06], [-621.0, -489.0, -3.088024608698141e-06]]"
34,2,"[[0.0, 0.0, 0.0], [-22.0, -91.0, 101.8474113331766], [11.0, -155.0, 159.91516970606955], [59.0, -169.0, 207.792259534604], [93.0, -146.0, 254.99999197292513], [85.0, -198.0, 86.82129199243982], [92.0, -181.0, 180.20416671252218], [73.0, -144.0, 233.6806987814219], [53.0, -122.0, 253.8529320197294], [137.0, -159.0, 53.84117276363132], [126.0, -143.0, 163.81391959161954], [102.0, -111.0, 201.72441428152587], [82.0, -91.0, 198.67026636979284], [172.0, -110.0, 40.975773630289666], [146.0, -93.0, 161.21945636422166], [121.0, -68.0, 176.41280684630846], [102.0, -53.0, 149.67068867102225], [191.0, -57.0, 34.65214127910574], [163.0, -47.0, 134.2078861931596], [138.0, -27.0, 154.8617174177672], [123.0, -16.0, 146.4849991153832], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06], [-560.0, -256.0, -8.027074872542414e-06]]"
35,2,"[[0.0, 0.0, 0.0], [-21.0, -102.0, 93.80842635326556], [14.0, -195.0, 102.48066809422161], [72.0, -243.0, 92.34299517984661], [111.0, -245.0, 86.06109444364611], [40.0, -271.0, 11.871506695535743], [148.0, -263.0, 31.094929874137193], [139.0, -218.0, 53.838034450985106], [108.0, -198.0, 58.59606866743934], [86.0, -245.0, -55.23944262843959], [182.0, -217.0, -27.33089046370509], [161.0, -173.0, 1.7054104080732202], [127.0, -163.0, 3.215280019342913], [132.0, -201.0, -105.9205257889492], [206.0, -172.0, -58.080427578886685], [184.0, -132.0, -16.91365534663106], [151.0, -123.0, -12.021075507252021], [174.0, -149.0, -152.5193319057784], [222.0, -125.0, -93.0489836803471], [197.0, -86.0, -51.9509740982696], [166.0, -75.0, -38.91344543896825], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05], [-193.0, -412.0, -1.6386966080972343e-05]]"
36,2,"[[0.0, 0.0, 0.0], [-10.0, -103.0, 91.08986235114548], [33.0, -193.0, 99.48095982859041], [103.0, -228.0, 89.11451827156105], [157.0, -214.0, 83.32626853578958], [41.0, -267.0, 8.780731817342058], [158.0, -263.0, 28.086625911662594], [150.0, -219.0, 51.89120331795425], [118.0, -201.0, 57.040038073163885], [83.0, -237.0, -57.95930369294686], [191.0, -216.0, -27.860940113457673], [168.0, -172.0, 1.6945598541070979], [133.0, -160.0, 2.4252147089065375], [128.0, -191.0, -108.46199651861821], [211.0, -166.0, -56.38603767626984], [188.0, -129.0, -16.669574418738108], [154.0, -121.0, -14.739748264403346], [170.0, -137.0, -155.51904017140959], [223.0, -119.0, -93.30878210776575], [199.0, -84.0, -53.39135432183083], [170.0, -74.0, -43.22962880834726], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05], [-201.0, -479.0, -2.4637593242005096e-05]]"
37,2,"[[0.0, 0.0, 0.0], [-7.0, -103.0, 78.44868769260069], [38.0, -196.0, 74.4732054266527], [110.0, -238.0, 57.4207888177489], [165.0, -233.0, 45.103198334097584], [37.0, -257.0, -47.242426449581245], [170.0, -272.0, -36.758456067224984], [162.0, -229.0, -1.913572272320522], [127.0, -214.0, 15.023427559125565], [78.0, -217.0, -103.71692940602881], [203.0, -223.0, -88.39622367999812], [182.0, -181.0, -39.02493096771147], [145.0, -169.0, -15.766091206289104], [124.0, -166.0, -142.26510940634387], [223.0, -171.0, -103.02609116748451], [201.0, -134.0, -39.50449615863707], [166.0, -124.0, -12.74188595066289], [167.0, -112.0, -176.55131230739931], [232.0, -121.0, -123.62151554275353], [208.0, -89.0, -70.96381391750084], [177.0, -76.0, -45.15497297456514], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05], [-179.0, -617.0, -1.771627472635373e-05]]"
38,2,"[[0.0, 0.0, 0.0], [-4.0, -110.0, 96.1162489008525], [48.0, -197.0, 103.21961859417314], [126.0, -229.0, 98.4385072656329], [185.0, -220.0, 98.61345363790375], [66.0, -247.0, -49.15078709192997], [184.0, -275.0, -18.764183883438335], [174.0, -241.0, 38.76402145189266], [140.0, -224.0, 73.80010135238126], [116.0, -199.0, -100.00548746246292], [217.0, -219.0, -53.52926803549157], [200.0, -186.0, 22.809555317435894], [167.0, -170.0, 64.00522681583416], [161.0, -143.0, -129.22161857924232], [236.0, -162.0, -59.208484307336306], [216.0, -134.0, 23.095304484018072], [184.0, -121.0, 60.369882618696494], [198.0, -89.0, -151.78038140582686], [243.0, -113.0, -73.20743090911148], [219.0, -89.0, -6.25440968482738], [191.0, -75.0, 29.540133443621045], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05], [-228.0, -662.0, -1.3641563867849982e-05]]"
39,2,"[[0.0, 0.0, 0.0], [9.0, -124.0, 99.59979862303231], [70.0, -198.0, 132.40244065379156], [140.0, -228.0, 155.4541772560693], [186.0, -220.0, 184.09281890451936], [161.0, -217.0, 14.982184000212747], [206.0, -240.0, 97.597336516935], [181.0, -218.0, 174.45261909248805], [155.0, -189.0, 215.7250592514697], [202.0, -161.0, -21.100619672285536], [224.0, -182.0, 78.4715518974464], [192.0, -167.0, 153.0967417741144], [164.0, -144.0, 184.62460196243657], [226.0, -106.0, -33.62605177321326], [235.0, -129.0, 81.04137018328575], [205.0, -120.0, 144.3164909843535], [179.0, -105.0, 158.67268336703296], [236.0, -56.0, -39.274940748530305], [242.0, -85.0, 64.47975034540102], [213.0, -77.0, 121.8678150429904], [189.0, -62.0, 145.95903858220512], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06], [-507.0, -632.0, 8.750437800131294e-06]]"
