ID,gesture,keypoints
126,2,"[[0.0, 0.0, 0.0], [93.0, -103.0, -144.42821417463736], [238.0, -137.0, -189.58287403727456], [318.0, -62.0, -230.18086946801142], [329.0, 41.0, -245.8171286128303], [324.0, -17.0, 9.182871387169712], [394.0, -28.0, -60.88448483367273], [294.0, -56.0, -80.48146413321882], [256.0, -38.0, -94.01767006844989], [298.0, 66.0, 6.313065070168477], [365.0, 35.0, -116.66429185496258], [247.0, -15.0, -171.8757534125534], [232.0, 10.0, -175.34558255427862], [256.0, 123.0, -28.20794511351386], [303.0, 91.0, -158.38086649175506], [204.0, 37.0, -193.871638124479], [183.0, 67.0, -180.8274144818643], [203.0, 179.0, -79.57723336497443], [234.0, 132.0, -151.13742764596392], [175.0, 88.0, -173.59870791086774], [163.0, 115.0, -172.08241008921152], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05], [-153.0, -320.0, 1.1400719131415826e-05]]"
127,2,"[[0.0, 0.0, 0.0], [101.0, -100.0, -144.61182362137794], [249.0, -134.0, -190.2173624130015], [332.0, -57.0, -230.58493282821107], [343.0, 52.0, -247.01470774500729], [336.0, -14.0, 7.985292254992714], [411.0, -25.0, -56.581728384285185], [310.0, -53.0, -73.70235053192971], [273.0, -32.0, -86.0345963174669], [308.0, 70.0, 7.155321155471938], [380.0, 43.0, -107.10374372502983], [260.0, -6.0, -157.78921969076168], [246.0, 22.0, -159.58439684290448], [264.0, 128.0, -25.10640253727425], [321.0, 101.0, -149.79357671587562], [222.0, 47.0, -184.15360082490966], [202.0, 79.0, -171.72067872794162], [209.0, 184.0, -73.73662020132844], [250.0, 144.0, -145.57368614271593], [192.0, 97.0, -167.53956741963125], [177.0, 122.0, -165.7259937228706], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05], [-150.0, -327.0, 1.107281218537537e-05]]"
128,2,"[[0.0, 0.0, 0.0], [97.0, -99.0, -148.02531049057342], [251.0, -128.0, -196.8848614046735], [335.0, -43.0, -237.09023366507571], [346.0, 68.0, -254.99998975972335], [337.0, -8.0, -16.592639258433024], [414.0, -11.0, -84.53160058379603], [312.0, -42.0, -101.10093748422301], [272.0, -25.0, -111.21755430156244], [306.0, 77.0, -11.50741361283545], [383.0, 59.0, -125.71182247501662], [260.0, 3.0, -171.11852743846873], [243.0, 27.0, -169.3330481652576], [261.0, 135.0, -35.72338459745126], [322.0, 119.0, -158.73722666964636], [220.0, 54.0, -185.9997398163115], [196.0, 79.0, -168.79410566777045], [205.0, 192.0, -76.25723871590353], [251.0, 161.0, -148.1315364406122], [191.0, 106.0, -165.41007433436266], [172.0, 122.0, -159.289342707891], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05], [-154.0, -329.0, 1.0240276651529712e-05]]"
129,2,"[[0.0, 0.0, 0.0], [94.0, -101.0, -153.77967104517643], [250.0, -137.0, -201.71948497505278], [334.0, -54.0, -239.38037367290977], [343.0, 62.0, -254.99998863112097], [341.0, -11.0, -24.842516465353015], [415.0, -20.0, -94.73381124835677], [312.0, -49.0, -113.39662122890113], [272.0, -28.0, -124.89625107589075], [312.0, 76.0, -15.998078154249555], [382.0, 49.0, -130.50721965929392], [258.0, -2.0, -176.2417542549532], [243.0, 27.0, -176.11066205645957], [267.0, 135.0, -37.541077853925344], [319.0, 109.0, -162.33190007405818], [217.0, 52.0, -193.96799273922528], [197.0, 84.0, -180.58970893355294], [211.0, 192.0, -75.6511359074182], [245.0, 148.0, -151.1655409641612], [184.0, 101.0, -174.4585871159303], [171.0, 127.0, -172.80482887897108], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05], [-158.0, -323.0, 1.136887902930539e-05]]"
130,2,"[[0.0, 0.0, 0.0], [81.0, -109.0, -73.49550220717416], [210.0, -146.0, -76.72193668762694], [299.0, -92.0, -91.96343864103883], [331.0, -8.0, -83.5511546007529], [275.0, -59.0, 163.03656135896117], [356.0, -65.0, 146.81182044137444], [281.0, -87.0, 154.01561108428658], [237.0, -83.0, 156.32794789810086], [260.0, 10.0, 143.97971259641878], [333.0, -8.0, 59.47228325087485], [231.0, -46.0, -0.26051932298304337], [199.0, -34.0, -1.441752320622399], [238.0, 67.0, 99.06453355468122], [296.0, 38.0, -3.1082542632150023], [201.0, -2.0, -50.70211730960278], [163.0, 15.0, -41.528291038376516], [205.0, 129.0, 44.194684043318574], [258.0, 85.0, -5.435345087378494], [196.0, 51.0, -25.27210362656939], [163.0, 65.0, -19.55024084775873], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06], [-228.0, -201.0, -5.57711263127203e-06]]"
131,2,"[[0.0, 0.0, 0.0], [98.0, -128.0, -107.88444096831917], [267.0, -161.0, -136.57386345220533], [363.0, -65.0, -172.74034060867845], [372.0, 63.0, -193.9615423493799], [323.0, -60.0, 61.0384576506201], [410.0, -61.0, 11.739233886594462], [343.0, -85.0, -6.82631094554776], [290.0, -82.0, -19.180339314685114], [307.0, 31.0, 51.25337906964245], [391.0, 28.0, -37.452926859709066], [301.0, -19.0, -106.7637434445529], [263.0, -15.0, -129.20830979520684], [272.0, 109.0, 14.154071569699113], [330.0, 97.0, -82.58981342105233], [244.0, 45.0, -139.67000426890021], [203.0, 51.0, -151.5661521989291], [215.0, 187.0, -37.66447002246136], [261.0, 152.0, -95.14391241295993], [209.0, 109.0, -129.79583340658448], [181.0, 113.0, -142.59237748762], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06], [-266.0, -193.0, -2.4240854088475317e-06]]"
132,2,"[[0.0, 0.0, 0.0], [116.0, -103.0, -72.27553108705493], [278.0, -127.0, -107.13903174710012], [370.0, -44.0, -157.3012856780678], [388.0, 75.0, -191.6644696490412], [352.0, -27.0, 63.335530350958805], [447.0, -33.0, 18.084751343486317], [361.0, -67.0, 3.5924004954434565], [305.0, -70.0, -9.549813896654996], [333.0, 56.0, 29.8013368682671], [429.0, 50.0, -58.79495856528783], [338.0, -2.0, -121.99976996015256], [299.0, -3.0, -144.68882304852386], [292.0, 126.0, -25.343043320548276], [365.0, 106.0, -116.50862908335226], [277.0, 54.0, -160.3158303119872], [236.0, 61.0, -168.56915978058547], [231.0, 197.0, -91.78012037395897], [285.0, 148.0, -139.74816672504582], [225.0, 104.0, -159.83399285472635], [192.0, 113.0, -166.51768646818894], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06], [-227.0, -158.0, 2.379984323397366e-06]]"
133,2,"[[0.0, 0.0, 0.0], [119.0, -100.0, 13.068383875638048], [259.0, -116.0, 14.44819213500761], [350.0, -71.0, -17.31605111241963], [406.0, 8.0, -30.257015333893907], [339.0, -16.0, 201.22747452145023], [433.0, -49.0, 195.0984089713662], [348.0, -92.0, 203.67410265815298], [288.0, -94.0, 204.9654848082766], [328.0, 53.0, 137.63572609796324], [412.0, -1.0, 71.05540344461917], [299.0, -44.0, 23.917307039321592], [254.0, -26.0, 20.56511000468253], [305.0, 118.0, 56.917122612574154], [363.0, 47.0, -16.03109526689473], [243.0, 16.0, -43.455673481212045], [195.0, 50.0, -35.928775610189135], [268.0, 193.0, -28.401771111282265], [314.0, 99.0, -48.90653434998971], [230.0, 73.0, -50.03451519172339], [191.0, 106.0, -41.84689171400099], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05], [-227.0, -106.0, 1.118038001379773e-05]]"
134,2,"[[0.0, 0.0, 0.0], [115.0, -136.0, -126.92035085184622], [308.0, -156.0, -159.6993317764054], [408.0, -34.0, -190.70060788596967], [415.0, 107.0, -206.29795180841012], [389.0, -21.0, 44.49515481694351], [456.0, -9.0, -14.28276686572832], [373.0, -32.0, -46.343743878898124], [331.0, -13.0, -66.88158432515394], [359.0, 76.0, 48.70204819158988], [428.0, 73.0, -46.37407067845683], [307.0, 17.0, -115.79963385781987], [282.0, 36.0, -136.98536160134876], [312.0, 149.0, 23.153133685200658], [365.0, 146.0, -83.32276078453094], [256.0, 74.0, -137.43224919236525], [225.0, 81.0, -144.72630854397133], [245.0, 225.0, -17.78158026618584], [294.0, 200.0, -83.43059776658475], [225.0, 141.0, -116.1285002809919], [198.0, 142.0, -125.35493363376261], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06], [-230.0, -252.0, 1.8531756325046445e-06]]"
135,2,"[[0.0, 0.0, 0.0], [48.0, -94.0, -188.25269481777815], [191.0, -104.0, -232.62349657368856], [262.0, -9.0, -251.92156088143713], [251.0, 83.0, -254.99999703698927], [245.0, -14.0, -64.29210482622236], [281.0, 10.0, -130.034023096682], [215.0, -23.0, -148.98979217014306], [193.0, -23.0, -159.66712557936393], [214.0, 57.0, -21.959310183933752], [257.0, 75.0, -124.68360079816676], [167.0, 11.0, -166.6510547676669], [158.0, 12.0, -165.01080366518218], [175.0, 103.0, -9.093093324994015], [205.0, 122.0, -130.82812363415167], [130.0, 52.0, -170.23098699980653], [114.0, 50.0, -159.53336400498114], [127.0, 149.0, -13.866852896483266], [149.0, 154.0, -100.28046848711097], [101.0, 101.0, -133.2364828017698], [90.0, 97.0, -133.75891115733108], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06], [-459.0, -417.0, 2.9630107292177854e-06]]"
136,2,"[[0.0, 0.0, 0.0], [40.0, -115.0, -172.00713102912545], [202.0, -148.0, -220.47775689038343], [302.0, -53.0, -245.79495905163435], [308.0, 52.0, -255.0], [269.0, -67.0, -84.50293869218999], [330.0, -34.0, -159.2553305086628], [245.0, -56.0, -177.54227600606595], [211.0, -56.0, -186.39256818515955], [246.0, 18.0, -48.84005961970436], [311.0, 46.0, -162.2072715404528], [195.0, -7.0, -201.6938970719253], [184.0, -12.0, -197.51599694225308], [215.0, 78.0, -38.597534297024424], [266.0, 109.0, -163.81220342066575], [166.0, 42.0, -195.62886231106677], [146.0, 33.0, -179.78890619289825], [175.0, 138.0, -43.91225825803093], [211.0, 152.0, -125.7716114455973], [143.0, 99.0, -151.34456597593265], [125.0, 85.0, -147.98448532990375], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06], [-453.0, -465.0, -3.5569824206049816e-06]]"
137,2,"[[0.0, 0.0, 0.0], [77.0, -114.0, -119.59295038324555], [240.0, -155.0, -169.83568959608118], [363.0, -78.0, -218.65424502089394], [399.0, 29.0, -254.99999696170588], [332.0, -66.0, -17.981334299954426], [424.0, -17.0, -87.72603196731899], [329.0, -34.0, -104.9545950154365], [268.0, -46.0, -113.33014807285045], [311.0, 24.0, -22.815779336714314], [412.0, 70.0, -142.35466830591554], [285.0, 18.0, -193.35653837647214], [228.0, 0.0, -195.6641560013611], [273.0, 95.0, -49.388120473955325], [369.0, 145.0, -175.29295101623987], [255.0, 78.0, -204.52154306234104], [187.0, 50.0, -188.6123758673237], [217.0, 161.0, -89.91127339649017], [293.0, 183.0, -167.2195684963955], [223.0, 124.0, -184.13934450536283], [171.0, 95.0, -177.0921304845041], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06], [-431.0, -426.0, 3.03829412473533e-06]]"
138,2,"[[0.0, 0.0, 0.0], [64.0, -98.0, -162.4222104301191], [209.0, -111.0, -207.82429431042533], [283.0, -17.0, -239.24258582759376], [282.0, 84.0, -253.95906826882384], [259.0, -33.0, -22.36893295573202], [316.0, -5.0, -97.15773310989661], [254.0, -24.0, -124.06850209279551], [221.0, -25.0, -138.10618109231945], [230.0, 41.0, 1.0409317311761583], [294.0, 67.0, -110.56535365007602], [206.0, 13.0, -168.7046459483708], [189.0, 8.0, -177.20147886120864], [193.0, 94.0, -5.705218214897371], [236.0, 115.0, -131.7931146300752], [156.0, 48.0, -177.74188684535625], [134.0, 38.0, -171.18406188497536], [145.0, 146.0, -29.41217998349947], [179.0, 145.0, -112.12258284220727], [128.0, 94.0, -143.6044311593785], [108.0, 85.0, -145.02356270696112], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06], [-384.0, -477.0, -5.076894694866496e-06]]"
139,2,"[[0.0, 0.0, 0.0], [37.0, -120.0, -179.20659276527795], [202.0, -151.0, -224.5658471628031], [295.0, -51.0, -247.73252061552333], [305.0, 70.0, -254.99999739260124], [270.0, -45.0, -52.70285888368923], [325.0, -43.0, -117.62732848321608], [248.0, -57.0, -135.78410521678381], [212.0, -40.0, -144.75051408921678], [246.0, 47.0, -12.170019238234204], [302.0, 40.0, -109.62901309394096], [189.0, -13.0, -151.7494499421685], [173.0, -1.0, -152.0451072866024], [209.0, 109.0, -1.4186911343165036], [251.0, 99.0, -120.21285983012712], [158.0, 34.0, -163.1658494801682], [138.0, 44.0, -157.29108530455352], [163.0, 169.0, -6.839037058704122], [180.0, 133.0, -89.17507930712597], [118.0, 82.0, -123.8506988178674], [106.0, 93.0, -128.0898209544867], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06], [-409.0, -419.0, 2.6073987555719214e-06]]"
140,2,"[[0.0, 0.0, 0.0], [77.0, -120.0, -142.4382183944567], [243.0, -144.0, -180.38765176968087], [329.0, -39.0, -209.9895552155305], [332.0, 79.0, -224.293496987918], [283.0, -90.0, 12.490840642680638], [361.0, -40.0, -57.858627328309126], [303.0, -42.0, -87.99378076714979], [265.0, -43.0, -105.08554993899915], [260.0, -2.0, 30.70650301208201], [344.0, 45.0, -72.85743919597076], [255.0, 9.0, -140.74768713045194], [237.0, -2.0, -159.22114788678516], [227.0, 69.0, 19.739486456852973], [287.0, 110.0, -93.01496845847325], [203.0, 57.0, -149.5929176216892], [180.0, 35.0, -154.60252691572947], [183.0, 136.0, -6.7385768056019515], [227.0, 150.0, -74.71568669926702], [171.0, 109.0, -109.79395038236126], [150.0, 91.0, -118.67744585666705], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05], [-325.0, -447.0, -2.4722733400039942e-05]]"
